O00444,O15060,1
Q5VVW2,A8MQB3,0
Q9ULW8,Q8NGJ2,0
Q1EHB4,P0C6A0,0
P01024,P05177,0
Q4G0S4,Q5VZ18,0
P84243,Q9UER7,1
Q9UJ83,Q9UI09,0
P51170,P35504,0
Q8IY37,Q8N859,0
Q8NGJ0,Q13243,0
Q9BVC4,H3BR10,0
A1X283,Q8NEY4,0
Q8WWM7,P46663,0
O75052,Q537H7,0
Q6ZVM7,A6NFH5,0
Q68CR1,Q8N2F6,0
Q92871,P29459,0
Q86UD7,Q9H5J4,0
Q8IW19,O43749,0
Q9UHQ7,P56181,0
Q9ULJ8,P54802,0
P09001,Q6PDA7,0
Q96GX5,Q8NGP8,0
A8MVX0,Q9BT43,0
Q685J3,Q63HQ2,0
P28070,Q5JUK2,1
Q13435,O15492,0
Q9NP08,Q8TD86,0
Q9H6S1,Q5T653,0
P46663,Q12792,0
Q96B67,P21580,1
Q9P2S6,Q9H1E5,0
Q9UL17,Q8NEF3,0
P52757,Q7M4L6,1
P43361,Q9BZD7,0
Q9NWH9,O00519,0
Q12905,A6NH00,0
Q2VYF4,Q9UG63,0
Q86VX9,Q8N4P6,0
Q7L4E1,Q8IWT1,0
Q96MT7,Q86X29,0
Q9H156,Q5VWK0,0
Q8IYD8,Q8TAG9,0
Q6PCE3,Q9Y625,0
Q00597,Q96GE6,0
P14927,Q19AV6,1
Q495X7,Q03154,0
Q6NW29,Q7Z4G1,0
Q7Z401,Q8NGH5,0
Q8IZK6,P25398,0
Q9H8E8,Q9NS73,1
P82909,Q99732,0
Q9NS91,O14737,1
Q53R41,Q13588,0
O00180,Q8IV31,1
Q9HDC9,Q53H96,0
Q9Y258,P26367,1
Q96MU8,Q9H902,0
P21359,Q2M1Z3,0
O43868,P63272,0
Q15031,Q9BZD7,0
Q9BXP8,P47972,0
Q6ZRV2,Q8TF44,0
Q96DY2,Q8NGZ2,0
Q99801,P0C5Z0,0
Q5H9R4,P24855,0
P30085,Q16553,0
Q8NGZ2,Q96IK1,0
P17174,P00480,0
P20340,Q96IX5,0
Q96D31,P55089,0
Q8N6F8,Q99958,1
Q6NSX1,Q9H2A7,1
P46013,P00747,0
Q15181,Q6P047,0
Q8TB24,O94826,0
Q9H4Q4,O60911,0
Q6Q788,P49638,1
Q9H4B8,Q8IZT8,0
Q15935,Q8NHG7,0
Q14444,O15091,0
Q13371,P49368,1
Q12891,Q6ZSK4,0
Q86TV6,P48304,0
Q5DID0,Q8IXH8,0
Q8N7X1,Q6P2C0,0
O75419,Q6UDR6,0
Q9H869,O43155,0
Q02846,Q56P42,0
Q86US8,Q15404,0
Q2NKQ1,Q9H9Y4,0
P20794,Q8NGY2,0
P11049,P54849,1
Q9Y2L9,P48066,0
P26378,P01116,0
P06870,Q99584,0
Q68DK2,Q5W5X9,1
P54284,P40337,0
Q14432,Q9HB58,0
Q8NDL9,Q9UNE2,0
Q13637,Q9H2I8,1
Q9GZV4,P07910,0
Q5VST6,P13726,0
Q86X52,O43159,0
Q7L3V2,P10916,0
Q9NST1,Q9NR00,0
Q9NQX5,P61978,1
Q32P44,P15088,0
Q08ER8,Q96NJ5,0
Q0VAA2,P53674,0
P58317,A8MXK1,0
P14410,Q9H9L3,0
Q86UA1,Q86VQ1,0
Q92764,Q14257,0
Q9UGJ0,Q86VN1,0
Q6S9Z5,P84098,0
Q9NX52,Q969S0,1
Q6UWL2,Q8WVF5,0
Q8NGJ7,Q8NAE3,0
Q6NSJ2,P04554,0
P30304,Q8NBM8,0
Q9H6F5,P01033,0
Q96KC9,Q3KRA6,0
Q9Y4Z2,Q8TAV5,0
O94778,Q86Y82,1
O60266,Q8N5I3,0
P12081,Q96MF7,0
P55084,Q53HC0,0
P59044,Q15365,0
Q14847,Q92567,1
O75448,P85299,0
A6NFE3,Q30KP9,0
Q6PJ61,Q9BRQ5,0
Q96KW2,Q8IZS6,0
Q01959,P43652,0
Q96JK2,P21912,0
Q9Y576,C9JDP6,0
Q92616,Q9Y5B9,0
Q9Y585,Q7Z7A3,0
Q14644,Q9NP72,0
P47901,P34982,0
Q9BWT3,Q9Y6I4,0
O94964,Q86Y26,1
Q9Y2X0,Q13889,0
O75173,Q9UK97,0
O15228,Q9UI43,0
Q6PJW8,P14868,0
P51504,P08729,0
A6NHA9,Q9Y2B9,0
Q96DN2,Q5VV16,0
P09912,Q5UIP0,0
Q99712,P61626,0
Q8N3E9,Q9BZX4,0
Q7Z7K2,Q9H3P7,0
Q9Y5N5,Q30KP9,0
P35523,Q719H9,0
B1ANS9,Q9NWS8,0
Q8NET6,P37802,0
Q460N3,O95522,0
P78545,Q96AT1,0
P11678,A6NHA9,0
P35414,P47804,0
Q96K37,Q9H6F5,0
Q99856,P38405,0
Q9BYQ3,P61266,0
Q8NG27,Q8N349,0
Q6DKK2,Q96C01,1
Q8TAI1,Q14061,0
O14967,Q5YKI7,0
Q49AM3,Q6PF06,0
Q6PD74,O43747,1
Q16134,O60675,0
P0CG34,P17812,0
P60368,Q7Z624,0
Q5SW24,Q6XR72,0
P46937,Q13637,0
Q9BSK4,Q8TEE9,0
Q8NFA0,Q99784,0
Q8N6Y2,Q96B77,0
Q9P291,P27169,0
Q15738,Q8N8A8,0
P04839,Q96P56,0
Q8IZK6,Q8N6R1,0
Q5QJU3,A6NJV1,0
Q9BXR5,Q8NG76,0
Q9H1N7,P59095,0
O15111,A0JLT2,0
Q96QD8,Q96EY5,0
Q562R1,Q7RTS3,0
Q13822,Q6IMI4,0
O95259,Q9BWF2,0
Q9UH92,P45379,1
Q6MZW2,Q16517,0
Q5T7W0,A6NNX1,1
Q7Z6G8,Q8NGU2,0
Q6UVM3,P0CJ87,0
Q06828,P27469,0
Q9Y6C5,Q96C12,0
Q53R41,Q8TAG5,0
P86452,Q8NE01,0
Q8IZ73,Q9Y337,0
Q9UMQ6,O75936,0
P17812,Q14154,0
Q96DX7,Q9UDY6,1
Q99500,Q8IZN3,0
P30532,Q9UIF3,0
Q96DR5,Q8WUX2,0
Q13683,Q9UNK4,0
Q16518,A1A580,0
Q05BV3,Q1EHB4,0
Q6P047,Q9Y689,0
O14795,Q96DY2,0
Q9P246,Q92633,0
Q8WUY8,Q9NWA0,0
Q7Z3D6,Q8N5N4,0
Q96I76,Q6P2I7,0
Q7Z736,P30711,0
O00585,Q6UX40,1
Q96RC9,Q6PII5,0
Q8TE54,P51884,0
P27987,Q8N9R8,1
Q13018,Q9BRT8,0
O94993,Q9NYP8,0
Q8WTS1,Q9NQG6,1
Q03112,Q9HC23,0
Q8N766,Q8IUR0,0
Q5QJ38,Q8NH48,0
Q14147,P60673,0
O75094,Q6UWH6,0
Q9C0H5,Q13478,0
Q96DX5,Q9Y3B2,1
P14317,P59551,0
Q2NKQ1,Q719H9,0
P59826,Q8NEY4,0
Q8IW19,Q96HE9,0
Q9BV47,P47736,0
Q14137,Q9GZP4,0
Q13488,Q96HD9,0
Q9Y639,Q49A92,0
P52788,P78540,0
Q92731,P0CW23,0
Q9NP78,Q8WVP7,0
P27701,P26715,1
O15440,Q09MP3,0
Q9UIR0,O75711,0
Q9H6K1,P62241,0
Q96QE4,Q96IK1,0
Q9NP31,P14316,0
Q5T1V6,P52943,0
P17535,Q6ZST4,0
P15018,O60760,1
Q14439,Q5SRE7,0
Q9NRM6,P04179,0
Q9NZT2,Q96I59,0
P51681,O60829,0
Q8TEA7,Q9Y2E8,0
Q49AJ0,Q5TGP6,0
Q5T9C2,O94905,0
Q7Z2W7,Q9Y2D5,0
Q32P28,P10997,0
Q96S07,Q96DB2,0
Q14978,Q7Z4U5,0
P51608,Q9H5V7,0
Q5SQ64,O60258,0
Q9NVU0,Q9HB09,0
P46934,Q9H0R8,1
P57740,O95800,0
P01138,F2Z333,0
P19878,P14598,1
Q6P9F7,Q9Y4P3,0
P10645,Q70YC5,0
Q9NVE4,Q96SF2,0
P48200,Q8N0S6,0
Q6ZXV5,Q69YZ2,0
Q7Z3Q1,Q5QJ74,0
Q96M93,Q9H343,0
Q14934,O60347,0
Q9NR61,Q8N3X6,0
O94844,A6NCQ9,0
Q13467,B4DJY2,0
A6NGE4,Q02833,0
B5MD39,Q9BQS2,0
O95907,P48739,0
Q5VXJ0,P46779,0
Q9H3R1,Q6UX46,0
Q7L5Y6,A6NH21,0
P14410,P23416,0
Q5JRC9,Q8WW62,0
O15439,Q9Y6A2,0
Q5U623,O00442,0
Q86W50,Q8N6U8,0
Q8IY50,Q5BKY1,0
Q9UIA0,Q6P9G0,0
Q9P0L9,Q96LU5,0
Q96CS3,Q969V5,0
O43174,P04066,0
Q6ZNG9,P42285,0
P01833,Q3SY17,0
Q9GZS0,O43448,0
Q14181,Q8WY91,0
Q9ULA0,O75937,0
Q96I15,Q96EK9,0
P43365,Q9NSA3,0
Q96PB7,P07360,0
Q8N1V8,P47992,0
Q8NFU7,P23975,0
Q99684,P0DI80,0
Q14332,P43026,0
O15126,Q9ULP0,1
Q9GZN0,Q86W54,0
Q5FWF4,P36537,0
P48047,Q9BXU3,1
Q5VXH4,P78552,0
Q8N9C0,Q9H159,0
Q68DL7,Q7Z4U5,0
Q7Z407,P36575,0
Q7Z429,Q96BW5,0
P69849,Q8IY51,0
Q8TDL5,Q9BR10,0
Q9UJQ4,P14649,0
Q8IV76,Q5JVS0,0
O94941,Q96D70,0
Q9H330,A8MSI8,0
Q9ULU4,Q9H4K7,0
P48651,Q6EIG7,0
Q14524,P01112,0
O94919,Q9NR20,0
P61371,Q8N9A8,0
Q8NGZ9,A4QN01,0
Q4J6C6,Q7Z7M8,0
Q8IXT5,Q9Y3A2,0
A7E2U8,P62917,0
Q8IUI4,P14324,0
Q8NHS3,C9JBD0,0
Q8WV37,Q9NR31,0
P18084,Q7Z3S9,1
Q9BY50,Q9BSH3,0
Q7RTX0,Q9UMR2,0
P41219,Q5I0X4,0
Q9NP87,Q5VWC8,0
O95714,Q14507,0
Q7L622,Q96HA4,0
Q9NWF9,O75808,1
P05089,Q6Q0C1,0
Q15743,Q9NZP2,0
O95416,Q9H063,0
Q5VYV7,A6NE01,0
Q9Y4A5,Q8IZ83,0
O95718,Q01534,0
P15104,Q9Y266,0
O00570,Q5TGS1,0
Q2M329,Q9NP92,0
P07237,P07585,0
Q9UJ99,P40933,0
Q9P246,P54252,0
Q9UEF7,O15260,0
P07900,Q9NYL5,0
Q92847,Q9UPM9,0
Q9NXR8,Q8IYF3,1
Q6NUS6,P24046,0
Q8NFL0,O76002,0
P0CJ72,Q8N8F6,0
Q3T906,O15540,0
Q9Y6X8,Q9NVA1,0
Q5TGY1,A8MQ27,0
Q9UK13,P22362,0
O95922,O00193,0
P41218,Q92581,0
Q8WWZ7,O14495,0
P16885,Q9BRY0,0
Q6P2C0,P47888,0
Q8NEN0,Q6P2M8,0
Q6N063,P02795,0
P51452,Q8N7C4,0
Q6UVY6,O95476,0
P02765,Q9HCQ7,0
Q14515,Q9BR46,0
P08686,A0JP26,1
Q9UBL0,B8ZZ34,0
Q8NCR3,Q7L266,0
P35523,Q9UL51,0
A4IF30,Q9NP72,0
Q5T1A1,A8MUZ8,0
Q15021,A6NH13,0
Q9HAH7,Q96PG2,0
A2IDD5,Q9NQR1,0
Q5FWE3,P07315,0
Q96BN6,O15480,0
Q8IW19,Q6UXH1,0
P04259,Q9P1A2,0
Q86XE3,Q8NAE3,0
Q9H8H2,Q9BXI9,0
Q6PD62,Q6S5H5,0
Q5SQS7,Q9GZZ7,0
Q86VN1,Q96H20,1
Q5XKL5,Q8NBR9,0
Q9UFP1,Q14500,0
Q4KWH8,Q96MI9,0
Q9BZC1,Q01085,1
P83111,P25929,0
Q14CX7,Q8N6F7,0
Q9HCC8,O14972,0
Q9HC73,Q9BQ08,0
O75165,Q5THR3,0
Q8IZH2,A6NH00,0
O15120,P31268,0
O95180,Q9UK61,0
Q14934,Q96C55,0
Q13601,P62263,1
Q06330,Q0VAA5,0
Q9HC35,Q96BJ3,0
Q04726,P16278,0
Q6XR72,Q5SVS4,0
Q0P670,Q92685,0
O95365,P05387,0
Q69YU3,P82932,0
P19388,P13498,0
Q8NGN6,P41223,0
Q9Y3M8,Q5JPI3,0
O95453,P17302,0
Q96PP8,Q16555,0
P15172,Q86VF2,1
Q32MZ4,P47890,0
Q8N0Y3,Q5T870,0
Q14332,Q8N6M3,0
O95835,Q12870,0
P00352,Q8N1K5,0
Q9NNX6,Q9P0T4,0
Q4G0G5,Q14258,0
Q9BSU1,Q96L03,0
Q9UKP5,P58005,0
O95672,O14599,0
Q8NFF5,Q14728,0
Q9BZ29,Q9NPA2,0
O00541,Q8N539,0
Q5HYK9,Q4G0J3,0
Q6P3R8,Q86VQ3,0
A6NHN6,Q9UJT1,0
Q70SY1,Q9BUA6,0
Q49AR2,Q6ZR62,0
O14556,Q96E35,1
Q8NGJ6,Q9HD89,0
Q52WX2,P28325,0
P54296,P34820,0
Q96G97,O00623,0
Q9HD40,Q8NCG5,0
Q9NRY4,Q01167,0
Q86Y46,Q9NSK7,0
Q12756,P60568,0
O95528,A6NFY4,0
Q9UNN5,Q7Z739,1
P07910,Q9NRI5,1
Q93063,Q8NEL0,0
Q6UWM7,O75602,0
Q9ULL1,Q8WVY7,0
P62333,P47710,0
O14617,Q9HAT1,0
P35611,Q9P2K6,1
P78348,A2RUC4,0
Q9P1Y5,A1L4K1,1
Q6V1X1,Q9NYZ3,0
Q8NEE8,P20916,0
P51649,P26371,0
Q9H094,Q8NGL0,0
Q9Y267,Q5RKV6,0
Q9NQ75,Q15942,1
O00755,Q8NDY8,0
A4D0S4,O43463,0
Q96GM8,Q86YB8,0
P29279,Q9NZK7,0
P08473,Q9BYQ3,0
P00451,Q4AE62,0
Q11201,Q6PH81,0
Q9P2D0,P46779,0
Q9NZV7,Q9BXU0,0
P51681,Q8NGF9,0
Q6ZS86,Q9Y284,0
Q9NRY6,Q96DL1,1
O14713,Q8N5R6,1
Q92636,Q8IV42,0
P82930,Q9UD71,0
P0C7X2,A6NDZ8,0
Q8IVU3,P01215,0
Q9BSI4,Q9NYL4,0
Q96JH8,Q8TCD5,0
Q8IYT2,Q6ZNB7,0
Q6IF42,Q11201,0
Q14534,Q9H6H4,1
O15067,Q6UXB3,0
Q5TAQ9,O14603,0
P54845,P48304,0
A6NFY4,Q13442,0
Q9HBW9,Q8N7P1,0
P22460,P14314,0
A4IF30,O95396,0
Q7Z6K1,O14668,0
O94874,P27144,0
Q96RS0,A6NK53,0
Q9BY44,P36508,0
Q9NPR2,Q9BY08,0
Q8N1T3,A6NGH8,0
P35558,Q8N6H7,0
Q9Y2T2,Q5T2L2,0
Q9UHB7,O00472,1
P07099,Q8NG98,0
Q9NQW7,P69892,1
P49589,A8MV23,0
Q8WVP5,P35070,0
O60341,Q8N5C7,0
Q86WB0,Q8NH63,0
O15197,O75474,0
Q9Y2L1,Q92542,0
O95251,P61960,0
O43491,Q8WXD0,0
Q8NCV1,Q8NGU9,0
Q8IZ81,A6NHG4,0
O15034,P41227,1
P36959,O60880,0
Q6ZP01,Q06055,0
Q86YD3,Q5VTH2,0
Q9Y5X9,P03950,0
E9PJ23,O75636,0
Q6IEE8,Q8WUT4,0
Q93008,Q7Z442,0
Q8NGS8,Q7L266,0
Q9UPU3,P10966,0
Q96CM8,Q5XKP0,1
Q6IFH4,Q9H008,0
Q92900,Q9BXS4,0
Q9UNE2,Q6J9G0,0
Q9BVV6,O43602,0
Q9NRY4,Q15622,0
Q76FK4,P58173,0
Q8N816,Q8NA77,0
Q9UL58,Q13286,0
Q9Y5X1,Q9UBS3,0
O00463,B4DJY2,0
P09874,P0C869,0
Q8IUY3,Q86UD1,0
Q7Z6J2,Q9GZN7,0
P15036,Q8WUX9,0
P34995,Q7Z4J2,0
Q8N967,Q6URK8,0
Q96FM1,Q9GZX6,0
P07305,P62280,0
Q9H1Y0,Q86T90,1
O00214,Q969T9,1
Q9C0B7,Q9H930,0
Q11203,Q8NFR3,0
Q8WXD0,P28289,0
Q8NCW0,Q9HD42,0
Q0VG06,P0C881,0
Q13367,Q8N4M7,0
P23588,Q14626,0
Q16558,H3BRN8,0
Q8N0W4,Q8NEA4,0
Q96PH1,Q9H340,0
Q8N3T6,P21579,0
Q5RIA9,Q8IUF1,0
Q7L1I2,Q5H9S7,0
O75182,Q12951,0
Q6AW86,Q5T8I3,0
P50453,Q8NI17,0
Q9HA38,Q8N9Z2,0
Q5J8M3,Q8N9R6,0
Q96PN7,Q8IVJ8,0
P09871,P14679,0
O00410,A6PVC2,0
A5PLN9,Q8NGF1,0
O95711,Q9GZY4,0
Q9ULC8,Q96H79,0
O14669,A4D161,1
P0CJ89,Q9Y234,0
Q7Z4T8,Q9H488,0
Q9ULQ1,Q9Y585,0
Q96K75,Q6J272,0
P41091,Q6PK04,0
Q6PIU1,P28476,0
Q96IV6,O15393,1
P47898,Q9NXH3,0
Q969X2,Q5VY80,0
Q08397,Q6ZUK4,0
Q8N3F9,Q5JXA9,0
Q8N6R0,Q12933,1
Q8N7U6,Q6IPR1,0
Q5HYW3,A6NL88,0
Q86X52,Q8IUD6,0
Q8N436,Q96EY8,0
Q96T37,Q6IWH7,0
Q9BTC8,Q96HU8,0
P29590,P07288,0
O14559,Q6ZVK8,0
Q9H0K4,P61968,1
Q13425,Q9NX45,0
P13224,Q9BVV8,0
Q86TI0,Q96C24,1
O43772,Q8N816,0
Q99733,Q7Z5A7,0
Q9H596,Q8IZ21,0
Q8IYB3,Q86UT8,0
O15528,Q8TBF5,0
P18858,P15509,0
Q99643,P24310,0
Q9P0K1,P0DJI9,0
Q92667,Q8IUK8,0
P23276,Q03169,0
Q8N5Y2,P0CE71,0
P17050,Q9HAW0,0
P43626,P62633,0
Q9UBG3,Q8IW00,0
P37173,O75908,0
Q9BQS7,Q96DD7,0
Q5SZK8,Q17R60,0
Q8TDV0,P05090,1
Q9C0D5,Q9NVA4,0
Q6ZNQ3,P82930,0
Q14679,O95424,0
Q9P0M2,Q49A92,1
Q12851,Q96MR9,0
Q6NSJ2,O14901,0
O15031,O14957,0
Q9H4B6,A6NLE4,0
Q14593,Q9C0I1,0
Q92918,P02765,0
Q02846,Q7Z2K6,0
Q6ZMV8,Q86WU2,0
P19256,Q9H246,0
Q8TD43,Q8N140,0
P35555,Q9H0N5,0
Q9BWM5,Q6NUS8,0
O94885,Q2M389,0
Q13505,Q5TA50,0
P42680,Q9H228,0
Q8NAA4,Q5VWP3,0
Q6DKI2,P23919,0
Q6VMQ6,Q13370,0
P16278,Q5JUK9,0
O95047,Q969G5,0
A1L3X0,Q63HM1,0
O94933,Q14978,0
Q5T2E6,Q9NVH0,0
P11766,Q6P1N0,0
Q5VWK5,Q9H2A9,0
A8K4G0,P20290,0
P78509,Q8IYD9,0
P05154,A4D2G3,0
Q6AI39,Q96IV0,1
Q7Z7A4,Q02509,0
P30953,Q9Y5T4,0
O43566,P61962,0
Q6PF15,Q8WUN7,1
Q9NUP7,P49137,0
Q9UL51,Q30KQ5,0
Q96PN7,Q6ZP68,0
Q8NHY2,Q96CQ1,0
Q9UNA4,P14868,0
Q8NGP3,Q86SH4,0
O95620,Q12988,0
Q8TAE7,Q92993,0
P38117,Q9NU23,0
Q96Q04,P08684,0
Q96DN5,Q9Y6A1,0
P26374,Q15166,0
Q8IZQ8,Q13516,0
P11498,Q5TYM5,0
P48739,A6NH00,0
Q6KC79,P18827,0
Q15615,Q96DE5,0
O14525,Q5T319,0
Q16555,Q01892,0
Q9H4I8,P41732,0
D6REC4,Q8TCI5,0
Q5VVW2,Q16518,0
Q8N1W2,P29965,0
P22314,Q8TE85,0
Q9HAS3,P35790,0
P0CJ75,Q9P0Z9,0
O75063,Q7Z5M8,0
Q5F1R6,P30926,0
Q6NT55,Q96A26,0
P26640,Q8NG11,0
Q7Z6G8,Q9NYZ3,0
O75417,Q02252,0
Q9GZN2,P02724,0
Q01534,A6NCS6,0
Q32M45,O15066,0
Q6PIJ6,Q7Z3Z2,0
A3KN83,Q9H1X1,0
O95455,Q12904,0
Q504Y2,Q9BRP4,0
Q9UI40,P78413,0
Q13562,P0C7P2,0
Q8N841,Q9H479,0
Q00266,Q8NGQ6,0
Q8WV99,Q9H672,1
P18124,Q8N983,0
Q13491,Q9Y282,1
O43301,Q92521,0
Q9C0I9,Q9P0Z9,0
Q9Y3Y4,Q06547,0
Q641Q3,Q04900,0
Q6T423,P35408,0
P12830,Q9NYP7,0
P14735,Q9BQE6,0
Q5JRX3,P36954,0
Q9BVG4,Q3T906,0
Q8N3U4,Q6UWL6,0
Q15118,O75323,0
Q16891,Q9UMX6,0
Q8TAD8,Q96C00,1
P19013,P13987,0
Q8NBI5,P61457,0
P14314,Q9UJH8,0
Q6UWD8,Q9Y6M9,0
Q4KWH8,Q6NXR0,0
Q9NQT5,Q969E8,1
P15259,Q02535,0
Q8WXA8,O14657,0
Q8N1M1,O75610,0
Q9NR80,Q6NSJ2,0
Q8TC92,Q5T6F0,0
Q6UWP8,P13378,0
P22532,P80108,0
Q8TF76,Q92530,0
Q96T37,Q13319,0
O60663,Q86U70,1
Q6XZB0,Q5T6J7,0
Q9UGR2,P35475,0
P61244,P01106,1
P51686,Q8WVE6,0
Q13702,Q9Y337,0
Q4VNC0,Q96T21,0
Q8WTV1,P61970,1
Q6B0I6,Q6NT16,0
Q9UPW5,P51797,0
Q66K89,Q9NQ84,0
Q8N4L1,Q8NH43,0
Q9HB14,Q12792,0
P0C025,P07360,0
Q9NX02,Q96DV4,0
P50990,Q5VTH2,0
Q6DHV5,Q9UGF6,0
O75146,Q9UPR5,0
Q13370,Q8N146,0
P51854,P15954,0
Q86Y33,Q4G0F5,0
Q8TDJ6,P07384,0
Q6URK8,E9PQ53,0
O15524,Q8WUR7,0
Q13308,Q9BVC4,0
P29376,Q6XE38,0
Q8N1P7,O75616,0
P21731,Q86Y07,1
Q7Z3K6,Q92820,0
Q9UL62,P04080,0
Q9H611,Q9HAN9,0
Q86SM8,Q9Y3C4,0
P49763,P11233,0
Q16445,Q7RTX7,0
Q99504,Q9Y576,0
Q9Y261,Q96A32,0
Q9Y2J4,O60488,0
A1A519,A6NJG2,0
Q96T92,O00238,0
P17655,Q8N769,0
Q8NCM8,Q8IZQ8,0
Q7Z402,Q9ULX7,0
O15265,P43080,0
Q8IZF5,Q9UMS5,0
Q86YS7,Q9H069,0
O95727,Q9Y691,0
O95922,Q9H063,0
Q9ULL4,P49720,0
Q9HCD6,Q6Q788,0
O75882,Q8TCJ0,0
Q96MX6,Q8IYV9,0
Q9NTJ3,O60231,0
Q8NEG4,Q9BVW6,0
Q8IWP9,Q9UFN0,0
Q7Z5U6,Q8IWP9,0
Q7Z5H3,P59544,0
Q2NKJ3,Q8N7Q3,0
P10745,P36954,0
Q8NHV4,O43749,0
Q8N9W8,Q8NGF8,0
H7C350,Q13795,0
O15457,P02786,0
P60014,Q96C19,0
P13497,P49915,0
Q13614,Q9BQ13,0
Q9H2D1,Q8N1N2,0
Q8N142,Q13875,0
P50458,Q3ZCW2,1
P30542,O14569,0
A6NGA9,Q8N6I4,0
Q9Y6X5,Q9BVK8,1
Q9HBG4,O60507,0
A6NMS7,P07492,0
O15123,Q9H875,0
O60830,A2RU37,0
Q9Y312,Q9H6J7,0
Q56NI9,Q8WX39,0
Q9NQX6,Q96DR7,0
Q9NVU7,Q8N428,0
Q6ZMB5,P17693,0
Q86UQ0,Q53RE8,0
Q8NE18,P09467,0
Q86WI0,Q9H246,0
P51452,Q9UH17,0
Q5VZ89,Q8NFJ8,0
O43301,A6NGZ8,0
P50440,Q8TD47,0
Q13347,Q96S21,0
Q6DD87,Q96A47,0
O00476,Q9BRP1,0
C9JSJ3,Q8N365,0
Q8N653,O43324,0
P00533,P78337,0
Q1X8D7,Q9Y4X3,0
Q9HCI6,P20472,0
Q9H5H4,Q14344,0
P07320,Q86SH4,0
O95834,Q15047,0
Q8TAQ9,Q8N1Q1,0
P05771,Q8NGI8,0
Q8IZF6,Q5T870,0
A6NE02,A0A183,0
Q9UJK0,Q5TGS1,0
Q8NEW0,Q8NG84,0
Q92903,Q8NGI8,0
Q2Q1W2,Q13613,0
P47900,Q7Z4S9,0
Q01831,Q9BZE2,0
Q9H340,P10916,0
Q15223,P23193,0
Q5SY16,Q96SN7,0
Q9NNX6,Q8IY31,1
P14735,Q86WQ0,0
B4DS77,Q9BX68,0
Q3KP31,Q9H4F8,0
Q5T5A4,Q8NG41,0
Q9Y251,B1ANH7,0
Q8N1G2,O15240,0
Q8NCR0,Q8WYN0,0
Q13242,P62995,1
Q9NNX1,O75936,0
Q8NCW6,P30793,0
Q9UBT3,P29373,0
Q6P1X5,Q9UHX1,1
Q9NWH9,Q9P0W8,0
Q9Y5P3,P35575,0
Q86TC9,P86791,0
A0FGR9,Q8TAX7,0
O95255,Q14108,0
P49748,P50553,0
P24386,O75830,0
P24043,P02771,0
Q7Z5J8,O00230,0
Q9H0U6,Q13571,1
Q8NCD3,Q8TAG5,0
Q9Y2T2,Q96H78,0
Q8TAG9,Q155Q3,0
Q96GM5,P15248,0
Q7Z402,Q9H714,0
Q9UIK4,O75832,0
P98171,Q96MN2,0
Q9NWS8,Q53H96,0
P04629,Q9NVT9,0
P19961,O43505,0
Q9BUG6,D6RBM5,0
P60852,B1ANH7,0
Q6IPT4,Q03393,0
A4FU01,Q9H4A9,0
Q96AV8,P52951,0
Q9NSB2,Q86XT9,0
O94967,Q9UHB6,0
Q9H6R4,Q8N414,0
Q8N5J2,Q9NY97,0
Q12836,P62316,0
Q6ZMR3,Q8N4C9,0
Q9UBY0,Q96MZ4,0
P16499,P14060,0
Q6P996,Q9UL15,0
P54652,O95150,0
Q6UXV4,Q9NYN1,0
Q05823,Q969G5,0
Q9BZZ2,Q9UI38,0
P30837,Q8N841,0
Q9HBE5,Q8NGV0,0
P30038,Q9H9K5,0
Q00341,Q96T88,0
Q9UPX8,Q8IWW6,1
Q16775,O60575,0
O75528,Q14549,0
Q9H4L7,P83859,0
Q8WTU2,Q9NYL4,0
Q13797,Q8N468,0
Q8NE18,Q9Y644,0
O43422,Q8N8K9,1
Q9H2F9,Q9H7J1,0
P08729,Q96FM1,0
Q96J92,Q6SJ93,0
Q7L1V2,Q7Z4H4,0
P42568,Q5BKT4,0
Q99567,Q7L8W6,0
Q13316,Q9H0S4,0
Q15583,Q96MF2,0
Q5VZP5,Q86YI8,0
Q9H9J4,Q9HAC7,0
Q96RQ1,Q9UI14,0
A5PLN7,Q8NGJ5,0
Q96CD0,Q9HC21,0
Q6PEY1,O14925,1
P29558,Q02833,0
Q96IZ0,Q96LB0,0
P19823,Q9NY28,0
P09131,O76027,0
Q9HCU5,Q9P2E8,0
P58743,Q9NX20,0
Q8IZ08,Q9H346,0
Q9BZ71,Q9H6R7,0
O15259,Q8NGC6,0
Q8TF76,Q9BVT8,0
P0C881,E5RG02,0
Q9Y283,P34995,0
Q9P0U3,O60573,0
Q8WWN9,Q9NWD9,0
Q5UCC4,O43676,0
Q13316,P62701,0
Q96B23,Q15771,0
Q9NYV6,Q9BX73,0
P40238,O14548,0
O75528,Q15166,0
Q5JTH9,Q9UNQ0,0
Q01954,Q6P2I7,0
P57076,Q8TB05,0
Q8N370,Q8NH70,0
Q9NQN1,Q8N7R1,0
P13765,Q96FW1,0
Q9UBS4,P15516,1
Q6P4E1,Q8NFZ8,0
Q13505,Q9BZR8,0
Q8NFG4,Q9NUQ7,0
Q9NQS3,P60372,0
P37088,Q13103,0
P11940,P55854,0
Q9NSD9,Q9Y285,1
Q6ZNG9,P0CG21,0
P49447,Q9NQQ7,1
Q9GZS3,Q8IXL7,1
Q5XXA6,Q10586,0
P56192,P54652,0
Q8IWG1,Q15382,0
P78509,P19526,0
Q07001,Q53S58,0
P17036,Q969F8,0
